id,joke
957,当一个漂亮的女孩进入房间时，心理学家是一个看着其他人的人。
958,经理：你不能在上班时间用公司的电话聊天。 职员：那我在家休息的时候凡是你打来的电话一概不接。
959,宿舍的饮水机热水出得超级慢，大概800cc得五分钟。 刚才mm去接水，边看网页边盯着饮水机的出水口，说: “实在受不了啦，它是不是前列腺有毛病啊？”
960,"放假和一群高中小孩打扑克，一高一小孩输了, 按我们事先规定，他回家后很认真地问他妈妈：妈，我是不是猪生的呀？ 他妈拿擀面杖追了他一天……"
961,纽约：你有权保持沉默，你有权获得律师......
962,这是我的标签，有很多人喜欢它，这个是我的。
963,今天晚饭后，和二货老婆聊天中， 老婆突然说：你在炫富吗？ 我不解，二货继续说道： 你牙齿缝里夹了一丝肉！ 我：！！！！！
964,为什么木乃伊难以保持朋友？他们自己也被包裹了！
965,“这是我专门为你定制的手机”刘恺威说罢笑着拿出一款手机递给杨幂，上面赫然显示着一个硕大的“mi”字。
966,然后掏出他的啄木鸟，在水槽里生气。
967,现实是一个虚构的概念，我发现在美学上很有吸引力。
968,"不是事情或世界变糟了, 你只是知道的越来越多了。"
969,伊拉克自杀性炸弹训练营的教官，对新进入营培训的小伙子说道：“各位，注意一下，这玩意我只演示一次！”
970,米歇尔 - 穿着白色高跟鞋，围着她的手提包跳舞。
971,写小说有三条规则。不幸的是，没有人知道它们是什么。
972,爸妈吵架，我爸气得说了句：“我给你滚出去！”
973,哈雷和胡佛有什么区别？污垢袋的位置
974,某日某BBS求职版有一职： 征打字工读生，只要做简单键盘输入即可。 一人回应：我想应征，请将原稿E-MAIL给我。
975,只有缺乏想象力才能使我无法用想象中的恐惧来固定自己。
976,当它在步行距离之内时，不要让人疯狂。
977,逻辑是一个美丽的鲜花花圈，闻起来很糟糕。
978,小孩甲：你知道什么糖最贵？ 小孩乙：巧克力。 小孩甲：不对，喜糖最贵。我妈妈花了二十块钱才买了两袋，总共十六颗。
979,他试图通过驱动猪排来杀死一个吸血鬼，因为牛排太贵了。
980,把丈夫放在狗屋的妻子很快就找到了他在猫屋里。
981,成功的惩罚是让曾经怠慢你的人感到无聊。
982,老师：“做任何事都要一气呵成，才能让人激赏。” 学生：“我懂了，以后我绝不放断断续续的连环屁。」
983,烘焙时，请遵循指示。烹饪时，请根据自己的喜好进行烹饪。
984,我想要对我的炉子进行一些修理，因为它已经适得其反并将我的旋钮烧掉了。
985,他的父亲说：“儿子，你要去哪儿？” 儿子回答说：“我要抓住一些鸡”。
986,“老公，你太大意了，安眠药都没吃” 我睡眼朦胧地吃了片安眠药， 总觉着怪怪的……
987,最好的汽车安全装置是一个后视镜......里面有一个警察。
988,人家喝的水是纯净的，我喝的水是自来的。
989,毁灭友情的方式有许多，最彻底的一种是借钱。
990,一哥们问：“有人在你背后捅刀子怎么办？” 我答：“自卫！” 哥们笑：“擦！被人捅了，还想着撸管子！”
991,每天过得像是你的最后一次，最终你会是对的。
992,当你的智商达到80时，卖出去。
993,没有什么比花花公子中心折叠的笑容更浪费了。
994,等我有钱了，我就买一辆公交车，专门走公交专用车道，专门停在公交车站，等有人想上车了，我就说：对不起，这是私家车。
995,我们学校有两个食堂，一个在一楼，一个二楼，不同老板。新学期一楼食堂拉横幅：祝同学们新学期更上一层楼！ 第二天，二楼支起一块小黑板：谢谢楼下支持！我们会更努力为同学们服务！
996,一日叫一客户签名时，他一脸茫然，我便指着凭条上流水号下面打印的名字说，照着这三个字签就行。 他拿过去摸索了半天，递过来一看，上写三个字：“流水号”。
997,垃圾是你保存多年的东西，在你需要它之​​前三周扔掉。
998,女：你觉得我哪点可爱？ 男：你很特别。 女：怎么特别？ 男：天下那么多男人，可你只爱我！
999,你怎么称呼一个像男人一样工作的女人？
1000,莱昂纳多达芬奇发明了剪刀; 另外，他花了10年时间画蒙娜丽莎的嘴唇。
1001,男：“我是摄影师，一直在寻找像你这样的脸。” 女：“我是整形外科医生，我也一直在寻找像你这样的脸。”
1002,老师：人类是从猿进化来的，这是绝对正确的。 学生：我也这么认为，要不为什么猴子会剩得这么少了。
1003,如果连体双胞胎参加体育运动，他们会算作一两个球员吗？
1004,“要死就死在老婆手里！”公螳螂说道。
1005,小杜克央求哥哥说，你去向妈妈要点钱吧，咱们两个看一场电影去。 要去你自己去，妈妈又不光是我一个人的。 可你跟妈妈认识得早一些嘛！
1006,被偷有二方面原因，要么是你看起来有钱，要么是你看起来很马虎。
1007,老王孤独地住在一幢房子里，他说：“我的房子风进、雨进、光进、老鼠进，整天热闹得很。但是儿子不进、亲戚不进、钱财不进、水电不进，活的生不如死。”
1008,俺从不写措字，但俺写通假字!
1009,不要催吐！这部电影将为你做到！
1010,男：我昨天没有喝醉？ 女：没有。 男：那今天你肯定是喝醉了。
1011,售票员：你的孩子都穿这么长的裤子了，不能再买半票了。 年轻母亲：哦，买票要看裤子长短吗？那么，我今天可以免费了？
1012,电台台长与人事处长相遇，俩人总话不投机。 人事处长：“你上班就上台，下班就下台。” 电台台长：“你上班就办人事，下班就不办人事。”
1013,鸭子和螃蟹赛跑，一起达到终点，难分胜负，裁判说：“你们来个剪刀石头布吧！” 鸭子怒：“妈的，算计我？我一出就是布，他总是剪刀！”
1014,我有朋友发誓他们有色彩梦想。我说这只是他们想象中的一种色彩。
1015,直播：了解过去; 帮助现在; 触动未来。
1016,子：妈！影片中，常有男女二人，口对口的，这算什么？ 母：大概那男的快断气了，所以穷凶极恶地要女的接气；或者女的要断气了，男的替她接气。
1017,“大师，听说你算的准，算算我以后能不能当官呗， 大学同学都当局长、科长了。我还有机会吗？” “小伙子，看面相你可以的，你能当家长。”
1018,你被飞香槟软木塞比被毒蜘蛛杀死的可能性更大。
1019,在游泳玩，突然想放屁。 没憋住，身后冒起一大串泡泡。 旁边小姑娘哇地一声哭了：“妈妈快跑，水开了！”
1020,当一只狗走近他时，一个瞎子站在外面。
1021,某男，妻经常红杏出墙，却若是不见。同事送一副对联。 上联：只要日子过的去。下联：哪怕头上有点绿。横批：忍者神龟。
1022,哥，不寂寞。因为有寂寞陪着哥。
1023,愿我们在镜子中看到的东西让我们高兴，以及别人在我们身上看到的东西，让他们高兴。
1024,“姑娘，作为心理医生我必须告诉你， 丑并不是你自卑甚至自闭的原因， 我希望你能勇敢地抬起头，自信的女孩最美！” “那能转过身么医生！？”
1025,为什么他们以10件装和10件包装出售热狗呢？
